fec_committee_id,AMNDT_IND,RPT_YR,RPT_TP,IMAGE_NUM,LINE_NUM,FORM_TP_CD,SCHED_TP_CD,vendor_name,vendor_city,vendor_state,vendor_zip,expenditure_dt,expenditure_amt,TRANSACTION_PGI,purpose,CATEGORY,category_desc,MEMO_CD,MEMO_TEXT,ENTITY_TP,sub_id,FILE_NUM,tran_id,BACK_REF_TRAN_ID,election_cycle
C00000935,N,2025,M9,202509199790228575,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-14,5.7,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318842,1916089,SB21B-1099469-30000,SB21B-1099469,2026
C00000935,N,2025,M9,202509199790228576,21B,F3X,SB,BANK OF AMERICA,PHOENIX,AZ,850723155,2025-08-20,32.06,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,ORG,4092420251292318843,1916089,SB21B-1099470,nan,2026
C00000935,N,2025,M9,202509199790228576,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-10,3.0,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318844,1916089,SB21B-1099470-10000,SB21B-1099470,2026
C00000935,N,2025,M9,202509199790228576,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-10,12.03,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318845,1916089,SB21B-1099470-20000,SB21B-1099470,2026
C00000935,N,2025,M9,202509199790228577,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-10,12.03,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318846,1916089,SB21B-1099470-30000,SB21B-1099470,2026
C00000935,N,2025,M9,202509199790228577,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-14,5.0,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318847,1916089,SB21B-1099470-40000,SB21B-1099470,2026
C00000935,N,2025,M9,202509199790228180,21B,F3X,SB,"SONDIK, SAMANTHA",WASHINGTON,DC,20003,2025-08-08,153.9,nan,TRAVEL,002,Travel Expenses,nan,SEE ATTACHED MEMO ENTRY,IND,4092420251292317656,1916089,SB21B-1098321,nan,2026
C00000935,N,2025,M9,202509199790228180,21B,F3X,SB,WASHINGTON METROPOLITAN AREA,WASHINGTON,DC,20001,2025-08-08,153.9,nan,TRAVEL,002,Travel Expenses,X,MEMO ENTRY,ORG,4092420251292317657,1916089,SB21B-1098321-10000,SB21B-1098321,2026
C00000935,N,2025,M9,202509199790228584,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-28,22.98,nan,TRAVEL,002,Travel Expenses,X,MEMO ENTRY,ORG,4092420251292318867,1916089,SB21B-1099475-100000,SB21B-1099475,2026
C00000935,N,2025,M9,202509199790228723,21B,F3X,SB,"LAMBERT, EMILY",WASHINGTON,DC,20003,2025-08-29,3070.44,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292319284,1916089,SB21B-1099212,nan,2026
C00000935,N,2025,M9,202509199790228723,21B,F3X,SB,"MASSAROLI, MICHAEL",WASHINGTON,DC,20003,2025-08-29,2744.14,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292319285,1916089,SB21B-1099213,nan,2026
C00000935,N,2025,M9,202509199790228723,21B,F3X,SB,"MELLOW, JOHN",WASHINGTON,DC,20003,2025-08-29,3881.27,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292319286,1916089,SB21B-1099214,nan,2026
C00000935,N,2025,M9,202509199790228172,21B,F3X,SB,BOYSENBERRY STRATEGIES LLC DANIEL BOYSEN,WASHINGTON,DC,20003,2025-08-08,15000.0,nan,CMTE. FUNDRAISING CONSULTANT,nan,nan,nan,nan,ORG,4092420251292317633,1916089,SB21B-1098300,nan,2026
C00000935,N,2025,M9,202509199790228173,21B,F3X,SB,"ZOOM VIDEO COMMUNICATIONS, INC.",SAN JOSE,CA,95113,2025-08-08,2827.4,nan,GENERIC CMTE. SUBSCRIPTIONS,nan,nan,nan,nan,ORG,4092420251292317634,1916089,SB21B-1098301,nan,2026
C00000935,N,2025,M9,202509199790228173,21B,F3X,SB,"LYFT, INC. LYFT BIKES & SCOOTERS, LLC",SAN FRANCISCO,CA,94107,2025-08-08,79.5,nan,TRAVEL,002,Travel Expenses,nan,nan,ORG,4092420251292317635,1916089,SB21B-1098302,nan,2026
C00000935,N,2025,M9,202509199790228173,21B,F3X,SB,POTOMAC GRAPHICS INC. DBA ASAP PRINTING & GRAPHICS,ALEXANDRIA,VA,22314,2025-08-08,1020.0,nan,GENERIC CMTE. PRINTING,nan,nan,nan,nan,ORG,4092420251292317636,1916089,SB21B-1098303,nan,2026
C00000935,N,2025,M9,202509199790228174,21B,F3X,SB,POTOMAC GRAPHICS INC. DBA ASAP PRINTING & GRAPHICS,ALEXANDRIA,VA,22314,2025-08-08,135.0,nan,GENERIC CMTE. PRINTING,nan,nan,nan,nan,ORG,4092420251292317637,1916089,SB21B-1098304,nan,2026
C00000935,N,2025,M9,202509199790228174,21B,F3X,SB,CORNERSTONE GOVERNMENT AFFAIRS LLC,WASHINGTON,DC,20024,2025-08-08,200.0,nan,GENERIC CMTE. EVENTS/MEETINGS,nan,nan,nan,nan,ORG,4092420251292317638,1916089,SB21B-1098305,nan,2026
C00000935,N,2025,M9,202509199790228174,21B,F3X,SB,"RWT PRODUCTION, LLC",ANNANDALE,VA,22003,2025-08-08,1225.0,nan,GENERIC CMTE. PRINTING,nan,nan,nan,nan,ORG,4092420251292317639,1916089,SB21B-1098306,nan,2026
C00000935,N,2025,M9,202509199790228175,21B,F3X,SB,"POLITICAL DATA INTELLIGENCE, LLC",NORWALK,CA,90652,2025-08-08,32700.0,nan,WIRE SERVICES/ ON LINE SVCS.,001,Administrative/Salary/Overhead Expenses,nan,nan,ORG,4092420251292317640,1916089,SB21B-1098307,nan,2026
C00000935,N,2025,M9,202509199790228571,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-14,34.63,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318829,1916089,SB21B-1099465-50000,SB21B-1099465,2026
C00000935,N,2025,M9,202509199790228571,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-21,36.11,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318830,1916089,SB21B-1099465-60000,SB21B-1099465,2026
C00000935,N,2025,M9,202509199790228572,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-21,3.0,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318831,1916089,SB21B-1099465-70000,SB21B-1099465,2026
C00000935,N,2025,M9,202509199790228572,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-21,4.0,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318832,1916089,SB21B-1099465-80000,SB21B-1099465,2026
C00000935,N,2025,M9,202509199790228572,21B,F3X,SB,BANK OF AMERICA,PHOENIX,AZ,850723155,2025-08-20,10.94,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,ORG,4092420251292318833,1916089,SB21B-1099466,nan,2026
C00000935,N,2025,M9,202509199790228573,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-04,10.94,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318834,1916089,SB21B-1099466-10000,SB21B-1099466,2026
C00000935,N,2025,M9,202509199790228573,21B,F3X,SB,BANK OF AMERICA,PHOENIX,AZ,850723155,2025-08-20,13.15,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,ORG,4092420251292318835,1916089,SB21B-1099467,nan,2026
C00000935,N,2025,M9,202509199790228573,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-08-01,13.15,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318836,1916089,SB21B-1099467-10000,SB21B-1099467,2026
C00000935,N,2025,M9,202509199790228574,21B,F3X,SB,BANK OF AMERICA,PHOENIX,AZ,850723155,2025-08-20,18.23,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,ORG,4092420251292318837,1916089,SB21B-1099468,nan,2026
C00000935,N,2025,M9,202509199790228574,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-25,18.23,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318838,1916089,SB21B-1099468-10000,SB21B-1099468,2026
C00000935,N,2025,M9,202509199790228319,21B,F3X,SB,"ANDERSON, MAYA",WASHINGTON,DC,20003,2025-08-15,2564.23,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292318074,1916089,SB21B-1098793,nan,2026
C00000935,N,2025,M9,202509199790228320,21B,F3X,SB,"ANDERSON, MAYA",WASHINGTON,DC,20003,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,IND,4092420251292318075,1916089,SB21B-1098907,nan,2026
C00000935,N,2025,M9,202509199790228320,21B,F3X,SB,A T & T,PITTSBURGH,PA,15250,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318076,1916089,SB21B-1098907-10000,SB21B-1098907,2026
C00000935,N,2025,M9,202509199790228320,21B,F3X,SB,"BERLINBERG, REEVE",WASHINGTON,DC,20003,2025-08-15,2901.72,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292318077,1916089,SB21B-1098794,nan,2026
C00000935,N,2025,M9,202509199790228321,21B,F3X,SB,"BERLINBERG, REEVE",WASHINGTON,DC,20003,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,IND,4092420251292318078,1916089,SB21B-1098908,nan,2026
C00000935,N,2025,M9,202509199790228321,21B,F3X,SB,T-MOBILE,CINCINNATI,OH,452742596,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318079,1916089,SB21B-1098908-10000,SB21B-1098908,2026
C00000935,N,2025,M9,202509199790228321,21B,F3X,SB,"CLANCY, JACK",WASHINGTON,DC,20003,2025-08-15,2968.98,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292318080,1916089,SB21B-1098795,nan,2026
C00000935,N,2025,M9,202509199790228322,21B,F3X,SB,"CLANCY, JACK",WASHINGTON,DC,20003,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,IND,4092420251292318081,1916089,SB21B-1098909,nan,2026
C00000935,N,2025,M9,202509199790228557,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-11,8.75,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318788,1916089,SB21B-1099460-30000,SB21B-1099460,2026
C00000935,N,2025,M9,202509199790228558,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-11,27.1,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318789,1916089,SB21B-1099460-40000,SB21B-1099460,2026
C00000935,N,2025,M9,202509199790228558,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-11,3.0,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318790,1916089,SB21B-1099460-50000,SB21B-1099460,2026
C00000935,N,2025,M9,202509199790228558,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-11,7.0,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318791,1916089,SB21B-1099460-60000,SB21B-1099460,2026
C00000935,N,2025,M9,202509199790228559,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-14,19.07,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318792,1916089,SB21B-1099460-70000,SB21B-1099460,2026
C00000935,N,2025,M9,202509199790228559,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-14,27.07,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318793,1916089,SB21B-1099460-80000,SB21B-1099460,2026
C00000935,N,2025,M9,202509199790228559,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-14,7.0,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318794,1916089,SB21B-1099460-90000,SB21B-1099460,2026
C00000935,N,2025,M9,202509199790228560,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-15,3.0,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318795,1916089,SB21B-1099460-100000,SB21B-1099460,2026
C00000935,N,2025,M9,202509199790228560,21B,F3X,SB,UBER,SAN FRANCISCO,CA,94103,2025-07-15,12.82,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318796,1916089,SB21B-1099460-110000,SB21B-1099460,2026
C00000935,N,2025,M9,202509199790228560,21B,F3X,SB,BANK OF AMERICA,PHOENIX,AZ,850723155,2025-08-20,85.86,nan,LOCAL TRAVEL/ MEETINGS,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,ORG,4092420251292318797,1916089,SB21B-1099461,nan,2026
C00000935,N,2025,M9,202509199790228156,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,2025-08-05,4.16,nan,HEADQUARTERS PROCESSING FEES,nan,nan,nan,nan,ORG,4092420251292317584,1916089,SB21B-1098136,nan,2026
C00000935,N,2025,M9,202509199790228156,21B,F3X,SB,ACTBLUE TECHNICAL SERVICES,SOMERVILLE,MA,021443132,2025-08-05,4744.82,nan,GENERIC CMTE. PROCESSING FEES,nan,nan,nan,nan,ORG,4092420251292317585,1916089,SB21B-1098134,nan,2026
C00000935,N,2025,M9,202509199790228314,21B,F3X,SB,"LITTLEJOHN, TYLER",WASHINGTON,DC,20003,2025-08-15,1814.08,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292318057,1916089,SB21B-1098786,nan,2026
C00000935,N,2025,M9,202509199790228314,21B,F3X,SB,"LITTLEJOHN, TYLER",WASHINGTON,DC,20003,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,IND,4092420251292318058,1916089,SB21B-1098902,nan,2026
C00000935,N,2025,M9,202509199790228314,21B,F3X,SB,A T & T,PITTSBURGH,PA,15250,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318059,1916089,SB21B-1098902-10000,SB21B-1098902,2026
C00000935,N,2025,M9,202509199790228315,21B,F3X,SB,"REILLY, LINDSAY",WASHINGTON,DC,20003,2025-08-15,2768.6,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292318060,1916089,SB21B-1098787,nan,2026
C00000935,N,2025,M9,202509199790228258,21B,F3X,SB,"HARRIS, OLIVIA",WASHINGTON,DC,20003,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,IND,4092420251292317889,1916089,SB21B-1098850,nan,2026
C00000935,N,2025,M9,202509199790228258,21B,F3X,SB,A T & T,PITTSBURGH,PA,15250,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292317890,1916089,SB21B-1098850-10000,SB21B-1098850,2026
C00000935,N,2025,M9,202509199790228258,21B,F3X,SB,"JOHNSON, ALEXIS",WASHINGTON,DC,20003,2025-08-15,2341.36,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292317891,1916089,SB21B-1098718,nan,2026
C00000935,N,2025,M9,202509199790228259,21B,F3X,SB,"JOHNSON, ALEXIS",WASHINGTON,DC,20003,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,IND,4092420251292317892,1916089,SB21B-1098851,nan,2026
C00000935,N,2025,M9,202509199790228259,21B,F3X,SB,A T & T,PITTSBURGH,PA,15250,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292317893,1916089,SB21B-1098851-10000,SB21B-1098851,2026
C00000935,N,2025,M9,202509199790228259,21B,F3X,SB,"NICHOLS, EMMA",WASHINGTON,DC,20003,2025-08-15,1947.86,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292317894,1916089,SB21B-1098719,nan,2026
C00000935,N,2025,M9,202509199790228260,21B,F3X,SB,"NICHOLS, EMMA",WASHINGTON,DC,20003,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,IND,4092420251292317895,1916089,SB21B-1098852,nan,2026
C00000935,N,2025,M9,202509199790228260,21B,F3X,SB,VERIZON,DALLAS,TX,75392,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292317896,1916089,SB21B-1098852-10000,SB21B-1098852,2026
C00000935,N,2025,M9,202509199790228260,21B,F3X,SB,"PASEKOFF, DANIELLE",WASHINGTON,DC,20003,2025-08-15,2214.74,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292317897,1916089,SB21B-1098720,nan,2026
C00000935,N,2025,M9,202509199790228261,21B,F3X,SB,"PASEKOFF, DANIELLE",WASHINGTON,DC,20003,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,IND,4092420251292317898,1916089,SB21B-1098853,nan,2026
C00000935,N,2025,M9,202509199790228261,21B,F3X,SB,A T & T,PITTSBURGH,PA,15250,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292317899,1916089,SB21B-1098853-10000,SB21B-1098853,2026
C00000935,N,2025,M9,202509199790228261,21B,F3X,SB,"PATTERSON, YSSIS",WASHINGTON,DC,20003,2025-08-15,1970.34,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292317900,1916089,SB21B-1098721,nan,2026
C00000935,N,2025,M9,202509199790228262,21B,F3X,SB,"PATTERSON, YSSIS",WASHINGTON,DC,20003,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,IND,4092420251292317901,1916089,SB21B-1098854,nan,2026
C00000935,N,2025,M9,202509199790228262,21B,F3X,SB,VERIZON,DALLAS,TX,75392,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292317902,1916089,SB21B-1098854-10000,SB21B-1098854,2026
C00000935,N,2025,M9,202509199790228399,21B,F3X,SB,COMCAST,PHILADELPHIA,PA,19176,2025-07-14,390.94,nan,COMPUTER SERVICES,nan,nan,X,MEMO ENTRY,ORG,4092420251292318314,1916089,SB21B-1099570-30000,SB21B-1099570,2026
C00000935,N,2025,M9,202509199790228400,21B,F3X,SB,COMCAST,PHILADELPHIA,PA,19176,2025-07-14,239.53,nan,COMPUTER SERVICES,nan,nan,X,MEMO ENTRY,ORG,4092420251292318315,1916089,SB21B-1099570-40000,SB21B-1099570,2026
C00000935,N,2025,M9,202509199790228400,21B,F3X,SB,BANK OF AMERICA,PHOENIX,AZ,850723155,2025-08-20,8994.33,nan,EQUIPMENT RENTAL/ SOFTWARE MAINTENANCE,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,ORG,4092420251292318316,1916089,SB21B-1099571,nan,2026
C00000935,N,2025,M9,202509199790228400,21B,F3X,SB,MICROSOFT,REDMOND,WA,98052,2025-07-25,15.9,nan,EQUIPMENT RENTAL/ SOFTWARE MAINTENANCE,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318317,1916089,SB21B-1099571-10000,SB21B-1099571,2026
C00000935,N,2025,M9,202509199790228401,21B,F3X,SB,MICROSOFT,REDMOND,WA,98052,2025-07-25,8689.53,nan,EQUIPMENT RENTAL/ SOFTWARE MAINTENANCE,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318318,1916089,SB21B-1099571-20000,SB21B-1099571,2026
C00000935,N,2025,M9,202509199790228302,21B,F3X,SB,"PERROTTA, RACHEL",WASHINGTON,DC,20003,2025-08-15,60.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,IND,4092420251292318021,1916089,SB21B-1098892,nan,2026
C00000935,N,2025,M9,202509199790228302,21B,F3X,SB,VERIZON,DALLAS,TX,75392,2025-08-15,60.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318022,1916089,SB21B-1098892-10000,SB21B-1098892,2026
C00000935,N,2025,M9,202509199790228302,21B,F3X,SB,"SETOW, JOANNA",WASHINGTON,DC,20003,2025-08-15,2067.91,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292318023,1916089,SB21B-1098770,nan,2026
C00000935,N,2025,M9,202509199790228303,21B,F3X,SB,"SETOW, JOANNA",WASHINGTON,DC,20003,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,IND,4092420251292318024,1916089,SB21B-1098893,nan,2026
C00000935,N,2025,M9,202509199790228303,21B,F3X,SB,T-MOBILE,CINCINNATI,OH,452742596,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318025,1916089,SB21B-1098893-10000,SB21B-1098893,2026
C00000935,N,2025,M9,202509199790228303,21B,F3X,SB,"SHORT, ANNA",WASHINGTON,DC,20003,2025-08-15,2753.91,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292318026,1916089,SB21B-1098771,nan,2026
C00000935,N,2025,M9,202509199790228304,21B,F3X,SB,"TAUB, JACOB",WASHINGTON,DC,20003,2025-08-15,2235.11,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292318027,1916089,SB21B-1098772,nan,2026
C00000935,N,2025,M9,202509199790228304,21B,F3X,SB,"TAUB, JACOB",WASHINGTON,DC,20003,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,IND,4092420251292318028,1916089,SB21B-1098894,nan,2026
C00000935,N,2025,M9,202509199790228304,21B,F3X,SB,VERIZON,DALLAS,TX,75392,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318029,1916089,SB21B-1098894-10000,SB21B-1098894,2026
C00000935,N,2025,M9,202509199790228305,21B,F3X,SB,"THOGO, BRIDGETTE",WASHINGTON,DC,20003,2025-08-15,2067.91,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292318030,1916089,SB21B-1098773,nan,2026
C00000935,N,2025,M9,202509199790228305,21B,F3X,SB,"UMBANHOWAR, DIRK",WASHINGTON,DC,20003,2025-08-15,2827.34,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292318031,1916089,SB21B-1098774,nan,2026
C00000935,N,2025,M9,202509199790228305,21B,F3X,SB,"ANDRUS, MADISON",WASHINGTON,DC,20003,2025-08-15,2833.49,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292318032,1916089,SB21B-1098775,nan,2026
C00000935,N,2025,M9,202509199790228306,21B,F3X,SB,"ANDRUS, MADISON",WASHINGTON,DC,20003,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,IND,4092420251292318033,1916089,SB21B-1098895,nan,2026
C00000935,N,2025,M9,202509199790228306,21B,F3X,SB,T-MOBILE,CINCINNATI,OH,452742596,2025-08-15,75.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318034,1916089,SB21B-1098895-10000,SB21B-1098895,2026
C00000935,N,2025,M9,202509199790228306,21B,F3X,SB,"BETRE, NEBEYATT",WASHINGTON,DC,20003,2025-08-15,4020.65,nan,PAYROLL,001,Administrative/Salary/Overhead Expenses,nan,nan,IND,4092420251292318035,1916089,SB21B-1098776,nan,2026
C00000935,N,2025,M9,202509199790228307,21B,F3X,SB,"BETRE, NEBEYATT",WASHINGTON,DC,20003,2025-08-15,50.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,nan,SEE ATTACHED MEMO ENTRY,IND,4092420251292318036,1916089,SB21B-1098896,nan,2026
C00000935,N,2025,M9,202509199790228307,21B,F3X,SB,VERIZON,DALLAS,TX,75392,2025-08-15,50.0,nan,TELEPHONES,001,Administrative/Salary/Overhead Expenses,X,MEMO ENTRY,ORG,4092420251292318037,1916089,SB21B-1098896-10000,SB21B-1098896,2026
C00000935,N,2025,M9,202509199790228407,21B,F3X,SB,BANK OF AMERICA,PHOENIX,AZ,850723155,2025-08-20,4353.5,nan,TRAVEL,002,Travel Expenses,nan,SEE ATTACHED MEMO ENTRY,ORG,4092420251292318338,1916089,SB21B-1099486,nan,2026
C00000935,N,2025,M9,202509199790228408,21B,F3X,SB,EGENCIA,BELLEVUE,WA,98005,2025-07-30,897.58,nan,TRAVEL,002,Travel Expenses,X,MEMO ENTRY,ORG,4092420251292318339,1916089,SB21B-1099486-10000,SB21B-1099486,2026
C00000935,N,2025,M9,202509199790228408,21B,F3X,SB,EGENCIA FEE,BELLEVUE,WA,98005,2025-07-16,2.0,nan,TRAVEL,002,Travel Expenses,X,MEMO ENTRY,ORG,4092420251292318340,1916089,SB21B-1099486-20000,SB21B-1099486,2026
